,file,label,prob
103,data/input/wire_4.jpg,wedge,0.00186
104,data/input/wire_4.jpg,test tube,0.00186
105,data/input/wire_4.jpg,pogo stick,0.001831
106,data/input/wire_4.jpg,thumb,0.001802
107,data/input/wire_4.jpg,cornucopia,0.001802
108,data/input/wire_4.jpg,raft,0.001774
109,data/input/wire_4.jpg,landmine,0.001747
110,data/input/wire_4.jpg,grain,0.001747
111,data/input/wire_4.jpg,leg,0.001747
112,data/input/wire_4.jpg,fence,0.001747
113,data/input/wire_4.jpg,motherboard,0.001719
114,data/input/wire_4.jpg,spatula,0.001693
115,data/input/wire_4.jpg,wheelbarrow,0.001667
116,data/input/wire_4.jpg,folder,0.001591
117,data/input/wire_4.jpg,board,0.001566
118,data/input/wire_4.jpg,bedpost,0.001566
119,data/input/wire_4.jpg,lid,0.001566
120,data/input/wire_4.jpg,sombrero,0.001541
121,data/input/wire_4.jpg,rubber band,0.001541
122,data/input/wire_4.jpg,sandcastle,0.001541
123,data/input/wire_4.jpg,paperclip,0.001541
124,data/input/wire_4.jpg,parachute,0.001541
125,data/input/wire_4.jpg,fire hydrant,0.001517
126,data/input/wire_4.jpg,syringe,0.001494
127,data/input/wire_4.jpg,beachball,0.001494
128,data/input/wire_4.jpg,bongo,0.001471
129,data/input/wire_4.jpg,javelin,0.001448
130,data/input/wire_4.jpg,balloon,0.001426
131,data/input/wire_4.jpg,crowbar,0.001426
132,data/input/wire_4.jpg,chopsticks,0.001426
133,data/input/wire_4.jpg,pallet,0.001404
134,data/input/wire_4.jpg,toolbox,0.001382
135,data/input/wire_4.jpg,swizzle stick,0.001382
136,data/input/wire_4.jpg,pennant,0.001382
137,data/input/wire_4.jpg,cord,0.00136
138,data/input/wire_4.jpg,bug,0.001339
139,data/input/wire_4.jpg,plunger,0.001339
140,data/input/wire_4.jpg,mail,0.001319
141,data/input/wire_4.jpg,ram,0.001319
142,data/input/wire_4.jpg,dart,0.001319
143,data/input/wire_4.jpg,pitchfork,0.001298
144,data/input/wire_4.jpg,ear,0.001298
145,data/input/wire_4.jpg,bin,0.001278
146,data/input/wire_4.jpg,bassoon,0.001278
147,data/input/wire_4.jpg,spear,0.001258
148,data/input/wire_4.jpg,go-kart,0.001258
149,data/input/wire_4.jpg,plastic film,0.001258
150,data/input/wire_4.jpg,touchpad,0.001258
151,data/input/wire_4.jpg,jigsaw puzzle,0.001239
152,data/input/wire_4.jpg,recorder,0.001239
153,data/input/wire_4.jpg,swing set,0.00122
154,data/input/wire_4.jpg,rattle,0.00122
155,data/input/wire_4.jpg,wood,0.00122
156,data/input/wire_4.jpg,boomerang,0.001201
157,data/input/wire_4.jpg,shoelace,0.001201
158,data/input/wire_4.jpg,gum,0.001201
159,data/input/wire_4.jpg,ant,0.001182
160,data/input/wire_4.jpg,scooter,0.001182
161,data/input/wire_4.jpg,shopping cart,0.001182
162,data/input/wire_4.jpg,brush,0.001182
163,data/input/wire_4.jpg,ribbon,0.001182
164,data/input/wire_4.jpg,gopher,0.001182
165,data/input/wire_4.jpg,skateboard,0.0011635
166,data/input/wire_4.jpg,hairpin,0.0011635
167,data/input/wire_4.jpg,skewer,0.0011635
168,data/input/wire_4.jpg,scale,0.0011635
169,data/input/wire_4.jpg,lens,0.0011635
170,data/input/wire_4.jpg,kazoo,0.001145
171,data/input/wire_4.jpg,loom,0.001145
172,data/input/wire_4.jpg,guardrail,0.001128
173,data/input/wire_4.jpg,gutter,0.001128
174,data/input/wire_4.jpg,drumstick,0.001128
175,data/input/wire_4.jpg,tag,0.001128
176,data/input/wire_4.jpg,microphone,0.001128
177,data/input/wire_4.jpg,stirrup,0.00111
178,data/input/wire_4.jpg,clothesline,0.00111
179,data/input/wire_4.jpg,game,0.00111
180,data/input/wire_4.jpg,swab,0.001093
181,data/input/wire_4.jpg,jump rope,0.001076
182,data/input/wire_4.jpg,cornhusk,0.001076
183,data/input/wire_4.jpg,eye,0.00106
184,data/input/wire_4.jpg,rag,0.00106
185,data/input/wire_4.jpg,mallet,0.00106
186,data/input/wire_4.jpg,nut,0.001043
187,data/input/wire_4.jpg,arm,0.001043
188,data/input/wire_4.jpg,chisel,0.001027
189,data/input/wire_4.jpg,eyedropper,0.001011
190,data/input/wire_4.jpg,toe,0.001011
191,data/input/wire_4.jpg,cannon,0.000996
192,data/input/wire_4.jpg,gyroscope,0.000996
193,data/input/wire_4.jpg,bag,0.000979
194,data/input/wire_4.jpg,tile,0.000979
195,data/input/wire_4.jpg,log,0.000979
196,data/input/wire_4.jpg,lanyard,0.0009646
197,data/input/wire_4.jpg,tooth,0.0009646
198,data/input/wire_4.jpg,balance beam,0.0009646
199,data/input/wire_4.jpg,bobsled,0.0009646
200,data/input/wire_4.jpg,flag,0.0009646
201,data/input/wire_4.jpg,ramp,0.00095
202,data/input/wire_4.jpg,valve,0.00095
203,data/input/wire_4.jpg,mat,0.00095
204,data/input/wire_4.jpg,clarinet,0.00095
205,data/input/wire_4.jpg,anklet,0.00095
206,data/input/wire_4.jpg,tiger,0.00095
207,data/input/wire_4.jpg,tractor,0.000935
208,data/input/wire_4.jpg,belt,0.000935
209,data/input/wire_4.jpg,racket,0.0009203
210,data/input/wire_4.jpg,bat,0.0009203
211,data/input/wire_4.jpg,fork,0.0009203
212,data/input/wire_4.jpg,bat,0.0009203
213,data/input/wire_4.jpg,roulette wheel,0.0009203
214,data/input/wire_4.jpg,branch,0.000906
215,data/input/wire_4.jpg,sickle,0.000906
216,data/input/wire_4.jpg,frisbee,0.000906
217,data/input/wire_4.jpg,dip,0.000892
218,data/input/wire_4.jpg,rope,0.000892
219,data/input/wire_4.jpg,hydrant,0.000892
220,data/input/wire_4.jpg,eggshell,0.0008783
221,data/input/wire_4.jpg,spur,0.0008783
222,data/input/wire_4.jpg,shuffleboard,0.0008783
223,data/input/wire_4.jpg,grass,0.0008645
224,data/input/wire_4.jpg,sweeper,0.0008645
225,data/input/wire_4.jpg,leech,0.0008645
226,data/input/wire_4.jpg,spool,0.000851
227,data/input/wire_4.jpg,keyboard,0.000851
228,data/input/wire_4.jpg,cable,0.000851
229,data/input/wire_4.jpg,scuba,0.0008383
230,data/input/wire_4.jpg,trashcan,0.0008383
231,data/input/wire_4.jpg,volleyball,0.0008383
232,data/input/wire_4.jpg,root,0.0008383
233,data/input/wire_4.jpg,poster,0.0008125
234,data/input/wire_4.jpg,spam,0.0008125
235,data/input/wire_4.jpg,scalpel,0.0008125
236,data/input/wire_4.jpg,dumpster,0.0008125
237,data/input/wire_4.jpg,pea,0.0008125
238,data/input/wire_4.jpg,paper,0.0008125
239,data/input/wire_4.jpg,pot,0.0008125
240,data/input/wire_4.jpg,mousepad,0.0007997
241,data/input/wire_4.jpg,clothespin,0.0007997
242,data/input/wire_4.jpg,nail file,0.0007997
243,data/input/wire_4.jpg,noisemaker,0.0007997
244,data/input/wire_4.jpg,toothbrush,0.0007873
245,data/input/wire_4.jpg,confetti,0.0007873
246,data/input/wire_4.jpg,letter opener,0.0007873
247,data/input/wire_4.jpg,velcro,0.0007873
248,data/input/wire_4.jpg,nest,0.0007873
249,data/input/wire_4.jpg,polisher,0.0007873
250,data/input/wire_4.jpg,dreidel,0.0007753
251,data/input/wire_4.jpg,wind chimes,0.0007753
252,data/input/wire_4.jpg,sheet,0.0007753
253,data/input/wire_4.jpg,button,0.0007753
254,data/input/wire_4.jpg,earwig,0.0007753
255,data/input/wire_4.jpg,abacus,0.0007753
256,data/input/wire_4.jpg,button,0.0007753
257,data/input/wire_4.jpg,eel,0.000763
258,data/input/wire_4.jpg,flagpole,0.000763
259,data/input/wire_4.jpg,bulletin board,0.0007515
260,data/input/wire_4.jpg,ice,0.0007515
261,data/input/wire_4.jpg,soccer ball,0.0007515
262,data/input/wire_4.jpg,matchbox,0.0007515
263,data/input/wire_4.jpg,tick,0.0007515
264,data/input/wire_4.jpg,spark plug,0.0007515
265,data/input/wire_4.jpg,oil,0.0007396
266,data/input/wire_4.jpg,spaghetti,0.0007396
267,data/input/wire_4.jpg,insole,0.0007396
268,data/input/wire_4.jpg,cookie sheet,0.000728
269,data/input/wire_4.jpg,sword,0.000728
270,data/input/wire_4.jpg,hockey stick,0.000728
271,data/input/wire_4.jpg,hammock,0.0007167
272,data/input/wire_4.jpg,gasket,0.0007167
273,data/input/wire_4.jpg,cap,0.0007167
274,data/input/wire_4.jpg,stethoscope,0.0007167
275,data/input/wire_4.jpg,candy bar,0.0007167
276,data/input/wire_4.jpg,twig,0.0006948
277,data/input/wire_4.jpg,wallpaper,0.0006948
278,data/input/wire_4.jpg,glue,0.0006948
279,data/input/wire_4.jpg,chicken,0.0006948
280,data/input/wire_4.jpg,mud,0.0006948
281,data/input/wire_4.jpg,turf,0.0006948
282,data/input/wire_4.jpg,chicken,0.0006948
283,data/input/wire_4.jpg,noose,0.0006948
284,data/input/wire_4.jpg,cot,0.0006948
285,data/input/wire_4.jpg,earplug,0.0006843
286,data/input/wire_4.jpg,sled,0.0006843
287,data/input/wire_4.jpg,boy,0.0006843
288,data/input/wire_4.jpg,shears,0.0006843
289,data/input/wire_4.jpg,mailbox,0.0006843
290,data/input/wire_4.jpg,hand,0.0006733
291,data/input/wire_4.jpg,cart,0.0006733
292,data/input/wire_4.jpg,lollipop,0.0006733
293,data/input/wire_4.jpg,ball,0.0006733
294,data/input/wire_4.jpg,key,0.0006733
295,data/input/wire_4.jpg,painting,0.000663
296,data/input/wire_4.jpg,snake,0.000663
297,data/input/wire_4.jpg,triangle,0.000663
298,data/input/wire_4.jpg,bee,0.000663
299,data/input/wire_4.jpg,pinball,0.000653
300,data/input/wire_4.jpg,marker,0.000653
301,data/input/wire_4.jpg,mouth,0.000653
302,data/input/wire_4.jpg,drawer,0.000653
303,data/input/wire_4.jpg,snail,0.000643
304,data/input/wire_4.jpg,corn,0.000633
305,data/input/wire_4.jpg,yoke,0.000633
306,data/input/wire_4.jpg,windshield wiper,0.000633
307,data/input/wire_4.jpg,foot,0.000633
308,data/input/wire_4.jpg,sheath,0.000633
309,data/input/wire_4.jpg,footprint,0.0006227
310,data/input/wire_4.jpg,egg roll,0.0006227
311,data/input/wire_4.jpg,catapult,0.0006227
312,data/input/wire_4.jpg,crossbow,0.0006227
313,data/input/wire_4.jpg,buoy,0.0006037
314,data/input/wire_4.jpg,flute,0.0006037
315,data/input/wire_4.jpg,notepad,0.0006037
316,data/input/wire_4.jpg,seed,0.0006037
317,data/input/wire_4.jpg,stalagmite,0.0006037
318,data/input/wire_4.jpg,wooden leg,0.0006037
319,data/input/wire_4.jpg,hole,0.0006037
320,data/input/wire_4.jpg,cow,0.0006037
321,data/input/wire_4.jpg,bib,0.000594
322,data/input/wire_4.jpg,sandbag,0.000594
323,data/input/wire_4.jpg,goggles,0.000594
324,data/input/wire_4.jpg,tweezers,0.000585
325,data/input/wire_4.jpg,gear,0.000585
326,data/input/wire_4.jpg,glove,0.000585
327,data/input/wire_4.jpg,visor,0.000585
328,data/input/wire_4.jpg,seismograph,0.000576
329,data/input/wire_4.jpg,mast,0.000576
330,data/input/wire_4.jpg,man,0.000576
331,data/input/wire_4.jpg,slot,0.000576
332,data/input/wire_4.jpg,trailer,0.000567
333,data/input/wire_4.jpg,tadpole,0.000567
334,data/input/wire_4.jpg,pitcher,0.000567
335,data/input/wire_4.jpg,horseshoe,0.000567
336,data/input/wire_4.jpg,pothole,0.0005584
337,data/input/wire_4.jpg,rooster,0.0005584
338,data/input/wire_4.jpg,boa,0.0005584
339,data/input/wire_4.jpg,whip,0.0005584
340,data/input/wire_4.jpg,leek,0.0005584
341,data/input/wire_4.jpg,tongs,0.00055
342,data/input/wire_4.jpg,bucket,0.00055
343,data/input/wire_4.jpg,nail,0.00055
344,data/input/wire_4.jpg,sim card,0.00055
345,data/input/wire_4.jpg,phone,0.000541
346,data/input/wire_4.jpg,shell,0.000541
347,data/input/wire_4.jpg,rug,0.000541
348,data/input/wire_4.jpg,nose,0.000541
349,data/input/wire_4.jpg,mongoose,0.000541
350,data/input/wire_4.jpg,mouse,0.000541
351,data/input/wire_4.jpg,tricycle,0.000541
352,data/input/wire_4.jpg,shell,0.000541
353,data/input/wire_4.jpg,mouse,0.000541
354,data/input/wire_4.jpg,shell,0.000541
355,data/input/wire_4.jpg,knife,0.0005326
356,data/input/wire_4.jpg,arch,0.0005326
357,data/input/wire_4.jpg,sandal,0.0005326
358,data/input/wire_4.jpg,patch,0.0005326
359,data/input/wire_4.jpg,scanner,0.0005245
360,data/input/wire_4.jpg,gondola,0.0005164
361,data/input/wire_4.jpg,bungee,0.0005164
362,data/input/wire_4.jpg,vegetable,0.0005164
363,data/input/wire_4.jpg,periscope,0.0005164
364,data/input/wire_4.jpg,basketball hoop,0.0005164
365,data/input/wire_4.jpg,staple,0.0005083
366,data/input/wire_4.jpg,gumdrop,0.0005083
367,data/input/wire_4.jpg,target,0.0005083
368,data/input/wire_4.jpg,bazooka,0.0005083
369,data/input/wire_4.jpg,joystick,0.0005007
370,data/input/wire_4.jpg,rifle,0.0005007
371,data/input/wire_4.jpg,vial,0.0005007
372,data/input/wire_4.jpg,cane,0.0005007
373,data/input/wire_4.jpg,shelf,0.0005007
374,data/input/wire_4.jpg,plate,0.0005007
375,data/input/wire_4.jpg,crate,0.0004926
376,data/input/wire_4.jpg,fish,0.0004926
377,data/input/wire_4.jpg,slug,0.000485
378,data/input/wire_4.jpg,handle,0.000485
379,data/input/wire_4.jpg,eyepiece,0.000485
380,data/input/wire_4.jpg,binder,0.000485
381,data/input/wire_4.jpg,memory stick,0.000485
382,data/input/wire_4.jpg,strap,0.000485
383,data/input/wire_4.jpg,toothpick,0.0004776
384,data/input/wire_4.jpg,licorice,0.0004776
385,data/input/wire_4.jpg,wrist,0.0004776
386,data/input/wire_4.jpg,match,0.0004702
387,data/input/wire_4.jpg,knot,0.0004702
388,data/input/wire_4.jpg,scraper,0.0004702
389,data/input/wire_4.jpg,piecrust,0.0004702
390,data/input/wire_4.jpg,candy,0.0004702
391,data/input/wire_4.jpg,ruler,0.0004702
392,data/input/wire_4.jpg,bumper,0.0004702
393,data/input/wire_4.jpg,bark,0.0004702
394,data/input/wire_4.jpg,tennis ball,0.0004702
395,data/input/wire_4.jpg,pencil sharpener,0.0004628
396,data/input/wire_4.jpg,scissors,0.0004628
397,data/input/wire_4.jpg,fingerprint,0.0004628
398,data/input/wire_4.jpg,bench,0.0004628
399,data/input/wire_4.jpg,handlebar,0.0004628
400,data/input/wire_4.jpg,finger,0.0004628
401,data/input/wire_4.jpg,laptop,0.0004628
402,data/input/wire_4.jpg,lamppost,0.0004556
403,data/input/wire_4.jpg,loincloth,0.0004556
404,data/input/wire_4.jpg,tape measure,0.0004556
405,data/input/wire_4.jpg,riser,0.0004556
406,data/input/wire_4.jpg,turtle,0.0004556
407,data/input/wire_4.jpg,canister,0.0004556
408,data/input/wire_4.jpg,wing,0.0004556
409,data/input/wire_4.jpg,air pump,0.0004556
410,data/input/wire_4.jpg,defibrillator,0.0004556
411,data/input/wire_4.jpg,graffiti,0.0004487
412,data/input/wire_4.jpg,quad,0.0004487
413,data/input/wire_4.jpg,thimble,0.0004487
414,data/input/wire_4.jpg,eggbeater,0.0004487
415,data/input/wire_4.jpg,cellphone,0.0004416
416,data/input/wire_4.jpg,desk,0.0004416
417,data/input/wire_4.jpg,skin,0.0004416
418,data/input/wire_4.jpg,feather,0.0004416
419,data/input/wire_4.jpg,rhinoceros,0.0004416
420,data/input/wire_4.jpg,windsock,0.0004416
421,data/input/wire_4.jpg,frame,0.0004416
422,data/input/wire_4.jpg,snorkel,0.0004349
423,data/input/wire_4.jpg,duck,0.0004349
424,data/input/wire_4.jpg,drain,0.0004349
425,data/input/wire_4.jpg,carousel,0.0004349
426,data/input/wire_4.jpg,lumber,0.0004349
427,data/input/wire_4.jpg,quill,0.0004349
428,data/input/wire_4.jpg,trolley,0.0004349
429,data/input/wire_4.jpg,stake,0.000428
430,data/input/wire_4.jpg,gun,0.000428
431,data/input/wire_4.jpg,slicer,0.000428
432,data/input/wire_4.jpg,tuning fork,0.000428
433,data/input/wire_4.jpg,crab,0.000428
434,data/input/wire_4.jpg,box,0.000428
435,data/input/wire_4.jpg,plug,0.000428
436,data/input/wire_4.jpg,sewage,0.000428
437,data/input/wire_4.jpg,hammer,0.0004215
438,data/input/wire_4.jpg,petal,0.0004215
439,data/input/wire_4.jpg,hinge,0.0004215
440,data/input/wire_4.jpg,breadstick,0.0004215
441,data/input/wire_4.jpg,toad,0.0004215
442,data/input/wire_4.jpg,wrapping paper,0.0004215
443,data/input/wire_4.jpg,sock,0.0004215
444,data/input/wire_4.jpg,hatchet,0.0004215
445,data/input/wire_4.jpg,peacock,0.0004215
446,data/input/wire_4.jpg,gumball,0.0004215
447,data/input/wire_4.jpg,pliers,0.0004148
448,data/input/wire_4.jpg,pasta,0.0004148
449,data/input/wire_4.jpg,buggy,0.0004148
450,data/input/wire_4.jpg,jetski,0.0004148
451,data/input/wire_4.jpg,face,0.0004148
452,data/input/wire_4.jpg,tray,0.0004084
453,data/input/wire_4.jpg,tamale,0.0004084
454,data/input/wire_4.jpg,bank,0.0004084
455,data/input/wire_4.jpg,file,0.0004084
456,data/input/wire_4.jpg,file,0.0004084
457,data/input/wire_4.jpg,torpedo,0.0004084
458,data/input/wire_4.jpg,fuse,0.0004022
459,data/input/wire_4.jpg,garbage,0.0004022
460,data/input/wire_4.jpg,scaffold,0.0004022
461,data/input/wire_4.jpg,yak,0.0004022
462,data/input/wire_4.jpg,satellite,0.0004022
463,data/input/wire_4.jpg,lizard,0.0003958
464,data/input/wire_4.jpg,rust,0.0003958
465,data/input/wire_4.jpg,scoreboard,0.0003958
466,data/input/wire_4.jpg,grate,0.0003958
467,data/input/wire_4.jpg,wheel,0.0003958
468,data/input/wire_4.jpg,cardboard,0.0003958
469,data/input/wire_4.jpg,bomb,0.0003958
470,data/input/wire_4.jpg,piano,0.0003898
471,data/input/wire_4.jpg,roller,0.0003898
472,data/input/wire_4.jpg,rolling pin,0.0003898
473,data/input/wire_4.jpg,pulley,0.0003898
474,data/input/wire_4.jpg,propeller,0.0003898
475,data/input/wire_4.jpg,gurney,0.0003898
476,data/input/wire_4.jpg,bush,0.0003836
477,data/input/wire_4.jpg,saucer,0.0003836
478,data/input/wire_4.jpg,scoop,0.0003836
479,data/input/wire_4.jpg,modem,0.0003836
480,data/input/wire_4.jpg,clipboard,0.0003836
481,data/input/wire_4.jpg,bird,0.0003836
482,data/input/wire_4.jpg,stomach,0.0003836
483,data/input/wire_4.jpg,gavel,0.0003777
484,data/input/wire_4.jpg,antenna,0.0003777
485,data/input/wire_4.jpg,ottoman,0.0003777
486,data/input/wire_4.jpg,backgammon,0.0003777
487,data/input/wire_4.jpg,oar,0.000372
488,data/input/wire_4.jpg,tape,0.000372
489,data/input/wire_4.jpg,jelly bean,0.000372
490,data/input/wire_4.jpg,cake mix,0.000372
491,data/input/wire_4.jpg,whiteboard,0.000372
492,data/input/wire_4.jpg,axe,0.0003662
493,data/input/wire_4.jpg,leash,0.0003662
494,data/input/wire_4.jpg,crutch,0.0003662
495,data/input/wire_4.jpg,wire cutters,0.0003662
496,data/input/wire_4.jpg,calf,0.0003662
497,data/input/wire_4.jpg,highlighter,0.0003662
498,data/input/wire_4.jpg,chalkboard,0.0003662
499,data/input/wire_4.jpg,calf,0.0003662
500,data/input/wire_4.jpg,album,0.0003662
501,data/input/wire_4.jpg,workbench,0.0003605
502,data/input/wire_4.jpg,envelope,0.0003605
503,data/input/wire_4.jpg,saxophone,0.0003605
504,data/input/wire_4.jpg,llama,0.0003605
505,data/input/wire_4.jpg,arrow,0.0003605
506,data/input/wire_4.jpg,unicycle,0.0003605
507,data/input/wire_4.jpg,umbrella,0.0003548
508,data/input/wire_4.jpg,whisk,0.0003548
509,data/input/wire_4.jpg,record,0.0003548
510,data/input/wire_4.jpg,retainer,0.0003548
511,data/input/wire_4.jpg,sailboat,0.0003548
512,data/input/wire_4.jpg,icepick,0.0003548
513,data/input/wire_4.jpg,bowl,0.0003548
514,data/input/wire_4.jpg,stretcher,0.0003548
515,data/input/wire_4.jpg,missile,0.0003548
516,data/input/wire_4.jpg,golf cart,0.0003493
517,data/input/wire_4.jpg,barrette,0.0003493
518,data/input/wire_4.jpg,platypus,0.0003493
519,data/input/wire_4.jpg,helicopter,0.0003493
520,data/input/wire_4.jpg,cross,0.0003493
521,data/input/wire_4.jpg,seal,0.000344
522,data/input/wire_4.jpg,garbage truck,0.000344
523,data/input/wire_4.jpg,gel,0.000344
524,data/input/wire_4.jpg,computer,0.000344
525,data/input/wire_4.jpg,compass,0.0003386
526,data/input/wire_4.jpg,photo booth,0.0003386
527,data/input/wire_4.jpg,school bus,0.0003386
528,data/input/wire_4.jpg,hip,0.0003386
529,data/input/wire_4.jpg,can,0.0003386
530,data/input/wire_4.jpg,hatbox,0.0003386
531,data/input/wire_4.jpg,drill,0.0003386
532,data/input/wire_4.jpg,plant,0.0003386
533,data/input/wire_4.jpg,frog,0.0003386
534,data/input/wire_4.jpg,slime,0.0003386
535,data/input/wire_4.jpg,saddle,0.0003333
536,data/input/wire_4.jpg,detonator,0.0003333
537,data/input/wire_4.jpg,roller coaster,0.0003333
538,data/input/wire_4.jpg,tent,0.0003333
539,data/input/wire_4.jpg,chess piece,0.0003333
540,data/input/wire_4.jpg,caterpillar,0.0003333
541,data/input/wire_4.jpg,car,0.0003333
542,data/input/wire_4.jpg,fan,0.0003333
543,data/input/wire_4.jpg,whistle,0.0003333
544,data/input/wire_4.jpg,peanut,0.0003333
545,data/input/wire_4.jpg,jet,0.0003283
546,data/input/wire_4.jpg,jar,0.0003283
547,data/input/wire_4.jpg,vacuum,0.0003283
548,data/input/wire_4.jpg,penholder,0.0003283
549,data/input/wire_4.jpg,zucchini,0.000323
550,data/input/wire_4.jpg,stamp,0.000323
551,data/input/wire_4.jpg,stamp,0.000323
552,data/input/wire_4.jpg,cup,0.000323
553,data/input/wire_4.jpg,squash,0.000323
554,data/input/wire_4.jpg,coconut,0.000323
555,data/input/wire_4.jpg,flipper,0.000323
556,data/input/wire_4.jpg,bowling ball,0.000323
557,data/input/wire_4.jpg,jackhammer,0.000318
558,data/input/wire_4.jpg,dolphin,0.000318
559,data/input/wire_4.jpg,column,0.000318
560,data/input/wire_4.jpg,water filter,0.000318
561,data/input/wire_4.jpg,turntable,0.000318
562,data/input/wire_4.jpg,cereal,0.000318
563,data/input/wire_4.jpg,bagpipe,0.0003133
564,data/input/wire_4.jpg,tool,0.0003133
565,data/input/wire_4.jpg,tupperware,0.0003083
566,data/input/wire_4.jpg,watering can,0.0003083
567,data/input/wire_4.jpg,foam,0.0003083
568,data/input/wire_4.jpg,shoe,0.0003083
569,data/input/wire_4.jpg,rim,0.0003083
570,data/input/wire_4.jpg,scaffolding,0.0003083
571,data/input/wire_4.jpg,flypaper,0.0003035
572,data/input/wire_4.jpg,cleat,0.0003035
573,data/input/wire_4.jpg,corkscrew,0.0003035
574,data/input/wire_4.jpg,metal detector,0.0003035
575,data/input/wire_4.jpg,squid,0.0003035
576,data/input/wire_4.jpg,fungus,0.0002987
577,data/input/wire_4.jpg,tee,0.0002987
578,data/input/wire_4.jpg,hot-air balloon,0.0002987
579,data/input/wire_4.jpg,train,0.0002987
580,data/input/wire_4.jpg,clam,0.0002987
581,data/input/wire_4.jpg,container,0.0002987
582,data/input/wire_4.jpg,zipper,0.0002987
583,data/input/wire_4.jpg,mouthpiece,0.0002987
584,data/input/wire_4.jpg,mantle,0.0002987
585,data/input/wire_4.jpg,clasp,0.0002942
586,data/input/wire_4.jpg,sprinkler,0.0002942
587,data/input/wire_4.jpg,flashbulb,0.0002942
588,data/input/wire_4.jpg,screwdriver,0.0002942
589,data/input/wire_4.jpg,uniform,0.0002942
590,data/input/wire_4.jpg,pig,0.0002897
591,data/input/wire_4.jpg,hook,0.0002897
592,data/input/wire_4.jpg,pom-pom,0.0002897
593,data/input/wire_4.jpg,rain gauge,0.0002897
594,data/input/wire_4.jpg,hook,0.0002897
595,data/input/wire_4.jpg,gong,0.0002851
596,data/input/wire_4.jpg,table,0.0002851
597,data/input/wire_4.jpg,cockatoo,0.0002851
598,data/input/wire_4.jpg,muff,0.0002806
599,data/input/wire_4.jpg,dog,0.0002806
600,data/input/wire_4.jpg,drum,0.0002806
601,data/input/wire_4.jpg,camera lens,0.0002806
602,data/input/wire_4.jpg,sledgehammer,0.0002806
603,data/input/wire_4.jpg,basketball,0.0002806
604,data/input/wire_4.jpg,handbrake,0.0002806
605,data/input/wire_4.jpg,bra,0.0002806
606,data/input/wire_4.jpg,reel,0.0002763
607,data/input/wire_4.jpg,teepee,0.0002763
608,data/input/wire_4.jpg,streetlight,0.0002763
609,data/input/wire_4.jpg,hula hoop,0.0002763
610,data/input/wire_4.jpg,violin,0.0002763
611,data/input/wire_4.jpg,armor,0.0002763
612,data/input/wire_4.jpg,place mat,0.0002763
613,data/input/wire_4.jpg,brake,0.000272
614,data/input/wire_4.jpg,breadbox,0.000272
615,data/input/wire_4.jpg,brick,0.000272
616,data/input/wire_4.jpg,grasshopper,0.000272
617,data/input/wire_4.jpg,hamster,0.000272
618,data/input/wire_4.jpg,dishrag,0.000272
619,data/input/wire_4.jpg,jellyfish,0.000272
620,data/input/wire_4.jpg,ship,0.000268
621,data/input/wire_4.jpg,skeleton,0.000268
622,data/input/wire_4.jpg,eagle,0.000268
623,data/input/wire_4.jpg,gorilla,0.000268
624,data/input/wire_4.jpg,banana,0.000268
625,data/input/wire_4.jpg,pendulum,0.000268
626,data/input/wire_4.jpg,ankle,0.000268
627,data/input/wire_4.jpg,duffel bag,0.000268
628,data/input/wire_4.jpg,tablet,0.0002637
629,data/input/wire_4.jpg,polygraph,0.0002637
630,data/input/wire_4.jpg,grill,0.0002637
631,data/input/wire_4.jpg,boulder,0.0002596
632,data/input/wire_4.jpg,camcorder,0.0002596
633,data/input/wire_4.jpg,petri dish,0.0002596
634,data/input/wire_4.jpg,beanbag,0.0002596
635,data/input/wire_4.jpg,coin,0.0002596
636,data/input/wire_4.jpg,collar,0.0002596
637,data/input/wire_4.jpg,tuba,0.0002596
638,data/input/wire_4.jpg,croissant,0.0002596
639,data/input/wire_4.jpg,manhole,0.0002596
640,data/input/wire_4.jpg,horn,0.0002596
641,data/input/wire_4.jpg,hay,0.0002596
642,data/input/wire_4.jpg,tree,0.0002556
643,data/input/wire_4.jpg,pedometer,0.0002556
644,data/input/wire_4.jpg,omelet,0.0002556
645,data/input/wire_4.jpg,steering wheel,0.0002556
646,data/input/wire_4.jpg,aardvark,0.0002556
647,data/input/wire_4.jpg,flamethrower,0.0002556
648,data/input/wire_4.jpg,camel,0.0002556
649,data/input/wire_4.jpg,filing cabinet,0.0002556
650,data/input/wire_4.jpg,racehorse,0.0002515
651,data/input/wire_4.jpg,bean,0.0002515
652,data/input/wire_4.jpg,duct,0.0002515
653,data/input/wire_4.jpg,trombone,0.0002515
654,data/input/wire_4.jpg,enchilada,0.0002515
655,data/input/wire_4.jpg,rudder,0.0002515
656,data/input/wire_4.jpg,navel,0.0002515
657,data/input/wire_4.jpg,spout,0.0002477
658,data/input/wire_4.jpg,beetle,0.0002477
659,data/input/wire_4.jpg,penguin,0.0002477
660,data/input/wire_4.jpg,bamboo,0.0002477
661,data/input/wire_4.jpg,ferret,0.0002477
662,data/input/wire_4.jpg,rabbit,0.0002439
663,data/input/wire_4.jpg,swing,0.0002439
664,data/input/wire_4.jpg,egg,0.0002439
665,data/input/wire_4.jpg,bone,0.0002439
666,data/input/wire_4.jpg,wok,0.0002401
667,data/input/wire_4.jpg,sundial,0.0002401
668,data/input/wire_4.jpg,fireworks,0.0002401
