,uniqueID,label,prob
877,window,wasp,2.402231e-05
878,window,hawk,2.402112e-05
879,window,abacus,2.3992226e-05
880,window,hedgehog,2.3965655e-05
881,window,anchor,2.3941166e-05
882,window,barrette,2.392245e-05
883,window,silicone,2.3897186e-05
884,window,strap,2.3881194e-05
885,window,gyro,2.3770583e-05
886,window,wafer,2.360486e-05
887,window,harmonica,2.3561408e-05
888,window,mixer,2.3550803e-05
889,window,roulette wheel,2.3443468e-05
890,window,blowgun,2.343685e-05
891,window,cookie sheet,2.3388442e-05
892,window,puddle,2.3196255e-05
893,window,tuning fork,2.312597e-05
894,window,aluminum foil,2.3113005e-05
895,window,okra,2.3102823e-05
896,window,strainer,2.309137e-05
897,window,radish,2.3057964e-05
898,window,ram,2.2881364e-05
899,window,mole,2.2844166e-05
900,window,filing cabinet,2.2807466e-05
901,window,scone,2.2803812e-05
902,window,keyboard,2.2749897e-05
903,window,mud,2.2725742e-05
904,window,magnet,2.2671926e-05
905,window,crowbar,2.2545404e-05
906,window,tomato,2.2474735e-05
907,window,butter,2.2435674e-05
908,window,nut,2.2361552e-05
909,window,parachute,2.2289798e-05
910,window,chicken,2.2273563e-05
911,window,chicken,2.2273563e-05
912,window,jalapeno,2.2217853e-05
913,window,fuse,2.2091717e-05
914,window,blouse,2.1879656e-05
915,window,chariot,2.1777154e-05
916,window,cracker,2.174569e-05
917,window,domino,2.1708105e-05
918,window,birdbath,2.167021e-05
919,window,cookie cutter,2.154077e-05
920,window,sink,2.1519625e-05
921,window,fishhook,2.1498823e-05
922,window,organ,2.1449756e-05
923,window,firecracker,2.1424608e-05
924,window,foot,2.1417867e-05
925,window,typewriter,2.13568e-05
926,window,pepper mill,2.1352604e-05
927,window,baton,2.1273212e-05
928,window,baton,2.1273212e-05
929,window,baton,2.1273212e-05
930,window,baton,2.1273212e-05
931,window,christmas card,2.1270575e-05
932,window,fly,2.1251637e-05
933,window,hard disk,2.1242478e-05
934,window,landmine,2.1101221e-05
935,window,fingerprint,2.107544e-05
936,window,weed,2.1051977e-05
937,window,pony,2.0950436e-05
938,window,wheelchair,2.092771e-05
939,window,fox,2.0916656e-05
940,window,yak,2.0912186e-05
941,window,cardinal,2.0875763e-05
942,window,bread,2.085308e-05
943,window,napkin,2.0811874e-05
944,window,bowl,2.0784462e-05
945,window,penguin,2.0749369e-05
946,window,amber,2.074557e-05
947,window,timer,2.072117e-05
948,window,soda,2.0707894e-05
949,window,record player,2.066276e-05
950,window,blueberry,2.0661617e-05
951,window,blackberry,2.064645e-05
952,window,gravestone,2.057753e-05
953,window,jack,2.0499458e-05
954,window,money,2.049164e-05
955,window,laptop,2.0374253e-05
956,window,battery,2.0370602e-05
957,window,worm,2.0242709e-05
958,window,roller,2.0216741e-05
959,window,tie,2.0197045e-05
960,window,bison,2.0075833e-05
961,window,sled,1.9988833e-05
962,window,doll,1.990627e-05
963,window,sorbet,1.9900348e-05
964,window,berry,1.984573e-05
965,window,ladybug,1.976553e-05
966,window,pepper,1.9743298e-05
967,window,pepper,1.9743298e-05
968,window,panther,1.9647992e-05
969,window,dumpster,1.9637877e-05
970,window,bumper,1.955893e-05
971,window,charcoal,1.9548746e-05
972,window,grits,1.9463027e-05
973,window,scuba,1.9336112e-05
974,window,face mask,1.9094734e-05
975,window,joystick,1.9046793e-05
976,window,flour,1.9039746e-05
977,window,drill,1.897775e-05
978,window,trident,1.8972934e-05
979,window,chick,1.8954705e-05
980,window,petri dish,1.8951776e-05
981,window,xylophone,1.8824281e-05
982,window,antenna,1.8821229e-05
983,window,lemonade,1.8813978e-05
984,window,cantaloupe,1.8675652e-05
985,window,sewing kit,1.8669989e-05
986,window,burner,1.8573946e-05
987,window,spring roll,1.8444982e-05
988,window,mouthpiece,1.841152e-05
989,window,lion,1.8297882e-05
990,window,scalpel,1.8277757e-05
991,window,ravioli,1.8265175e-05
992,window,tape recorder,1.8221817e-05
993,window,outlet,1.8166364e-05
994,window,shredder,1.8084153e-05
995,window,denture,1.7939452e-05
996,window,tortilla,1.7915241e-05
997,window,ham,1.7898301e-05
998,window,cranberry,1.7885812e-05
999,window,crossbow,1.788032e-05
1000,window,cream cheese,1.7865457e-05
1001,window,marijuana,1.7839919e-05
1002,window,flyswatter,1.7811597e-05
1003,window,goggles,1.7633187e-05
1004,window,pelican,1.7628108e-05
1005,window,boar,1.7552653e-05
1006,window,toilet,1.7523284e-05
1007,window,rake,1.750057e-05
1008,window,scorpion,1.7479153e-05
1009,window,hoodie,1.7475588e-05
1010,window,printer,1.7429682e-05
1011,window,fork,1.7425793e-05
1012,window,cinnamon,1.7415226e-05
1013,window,pedal,1.7391096e-05
1014,window,zipper,1.7365208e-05
1015,window,orange rind,1.7355043e-05
1016,window,casserole,1.734988e-05
1017,window,stomach,1.7302687e-05
1018,window,noose,1.7278515e-05
1019,window,stick,1.7130977e-05
1020,window,highchair,1.7118924e-05
1021,window,hourglass,1.6766759e-05
1022,window,tiara,1.674739e-05
1023,window,powder,1.6701964e-05
1024,window,sardine,1.6684548e-05
1025,window,bottle,1.6677612e-05
1026,window,hearse,1.6568796e-05
1027,window,girl,1.645598e-05
1028,window,pearl,1.641019e-05
1029,window,gold,1.639711e-05
1030,window,car,1.6365897e-05
1031,window,onion,1.6311671e-05
1032,window,can opener,1.6305637e-05
1033,window,rifle,1.6290094e-05
1034,window,hair,1.6273078e-05
1035,window,nightstand,1.6270034e-05
1036,window,watering can,1.6201906e-05
1037,window,cap,1.6142003e-05
1038,window,watch,1.6072725e-05
1039,window,roadsweeper,1.60447e-05
1040,window,flask,1.6043168e-05
1041,window,butterfly,1.603179e-05
1042,window,phone booth,1.5894808e-05
1043,window,wreck,1.5871115e-05
1044,window,pom-pom,1.5832687e-05
1045,window,spinach,1.578047e-05
1046,window,bubble wrap,1.5751211e-05
1047,window,handlebar,1.5715052e-05
1048,window,paper towel,1.5702048e-05
1049,window,holster,1.5640624e-05
1050,window,bull,1.5465068e-05
1051,window,collar,1.544084e-05
1052,window,wrench,1.5412243e-05
1053,window,dumpling,1.539153e-05
1054,window,fruitcake,1.5336876e-05
1055,window,rubber band,1.5301172e-05
1056,window,ice-cream cone,1.527513e-05
1057,window,arugula,1.51862105e-05
1058,window,cloud,1.5128331e-05
1059,window,rosary,1.5124379e-05
1060,window,lunchbox,1.5108722e-05
1061,window,lava,1.5100628e-05
1062,window,corkscrew,1.5058347e-05
1063,window,pear,1.5057284e-05
1064,window,lumber,1.5056912e-05
1065,window,megaphone,1.5048614e-05
1066,window,jelly bean,1.50463175e-05
1067,window,towel rack,1.5000814e-05
1068,window,dreidel,1.490527e-05
1069,window,cash register,1.4848009e-05
1070,window,centerpiece,1.4841156e-05
1071,window,poker,1.4835552e-05
1072,window,turntable,1.4774559e-05
1073,window,snail,1.4749303e-05
1074,window,truck,1.4698163e-05
1075,window,quiche,1.4631396e-05
1076,window,boulder,1.4594466e-05
1077,window,altar,1.4585366e-05
1078,window,rice,1.4573215e-05
1079,window,fire alarm,1.4540453e-05
1080,window,chip,1.452119e-05
1081,window,pesto,1.4500349e-05
1082,window,tent,1.44988835e-05
1083,window,pig,1.44704545e-05
1084,window,hockey stick,1.4359213e-05
1085,window,blindfold,1.4340684e-05
1086,window,spatula,1.4334859e-05
1087,window,chips,1.4279353e-05
1088,window,sugar cube,1.4176692e-05
1089,window,hatchet,1.4104006e-05
1090,window,turban,1.3994995e-05
1091,window,jet,1.3991153e-05
1092,window,hairnet,1.3981469e-05
1093,window,gingerbread man,1.3959672e-05
1094,window,headlamp,1.39311305e-05
1095,window,flagpole,1.3910739e-05
1096,window,tongs,1.3884101e-05
1097,window,javelin,1.3875178e-05
1098,window,payphone,1.3856427e-05
1099,window,violin,1.3855026e-05
1100,window,ostrich,1.381655e-05
1101,window,crab,1.3751061e-05
1102,window,cleat,1.3649646e-05
1103,window,button,1.3621739e-05
1104,window,button,1.3621739e-05
1105,window,suitcase,1.35647e-05
1106,window,bus,1.3533947e-05
1107,window,sponge,1.3464967e-05
1108,window,couch,1.3451106e-05
1109,window,candy,1.34442325e-05
1110,window,praying mantis,1.3438822e-05
1111,window,lamppost,1.34331585e-05
1112,window,calf,1.3425884e-05
1113,window,calf,1.3425884e-05
1114,window,sticker,1.3400019e-05
1115,window,crouton,1.3370047e-05
1116,window,chin,1.322858e-05
1117,window,toad,1.3170598e-05
1118,window,cassette,1.3151596e-05
1119,window,ironing board,1.3130266e-05
1120,window,t-shirt,1.3114323e-05
1121,window,gumdrop,1.3039969e-05
1122,window,pen,1.296945e-05
1123,window,jackhammer,1.2930424e-05
1124,window,rocket,1.2864276e-05
1125,window,watermelon,1.2832809e-05
1126,window,cigar,1.2825273e-05
1127,window,coffee filter,1.2824123e-05
1128,window,teabag,1.28222155e-05
1129,window,oilcan,1.2803398e-05
1130,window,wig,1.2732069e-05
1131,window,crumb,1.2694266e-05
1132,window,dough,1.2662225e-05
1133,window,coat,1.2649601e-05
1134,window,air mattress,1.2612547e-05
1135,window,handprint,1.2609685e-05
1136,window,lego,1.2562369e-05
1137,window,microscope,1.2445271e-05
1138,window,baseball glove,1.2435092e-05
1139,window,ant,1.243476e-05
1140,window,safety pin,1.2387391e-05
1141,window,tulip,1.2357091e-05
1142,window,syringe,1.2314246e-05
1143,window,dragonfly,1.2296009e-05
1144,window,chipmunk,1.2255923e-05
1145,window,whip,1.2240599e-05
1146,window,bullet,1.2231169e-05
1147,window,ambulance,1.2174659e-05
1148,window,beet,1.2090287e-05
1149,window,bowtie,1.2042876e-05
1150,window,guillotine,1.2035573e-05
1151,window,swing,1.1919088e-05
1152,window,bomb,1.1879143e-05
1153,window,trunk,1.1859041e-05
1154,window,slime,1.1837413e-05
1155,window,umbrella,1.1832063e-05
1156,window,stump,1.17461905e-05
1157,window,sloth,1.1685699e-05
1158,window,board game,1.1657426e-05
1159,window,scrambled egg,1.1637499e-05
1160,window,sandbag,1.1620929e-05
1161,window,coat rack,1.1610583e-05
1162,window,maggot,1.1553191e-05
1163,window,golf club,1.1508149e-05
1164,window,deer,1.1475469e-05
1165,window,bamboo,1.1372774e-05
1166,window,ratchet,1.1372319e-05
1167,window,tree,1.1347856e-05
1168,window,pendulum,1.13419055e-05
1169,window,glasses,1.1249328e-05
1170,window,taillight,1.1239763e-05
1171,window,shaving cream,1.1231705e-05
1172,window,milk,1.1159934e-05
1173,window,checkbook,1.1138732e-05
1174,window,flipper,1.1087732e-05
1175,window,cellphone,1.1058733e-05
1176,window,fudge,1.0998949e-05
1177,window,sofa bed,1.0958054e-05
1178,window,anvil,1.0953833e-05
1179,window,eye patch,1.0933794e-05
1180,window,steering wheel,1.0910026e-05
1181,window,motorcycle,1.089946e-05
1182,window,avocado,1.0887201e-05
1183,window,punching bag,1.0878006e-05
1184,window,surfboard,1.0797656e-05
1185,window,hamster,1.0795822e-05
1186,window,bongo,1.0777327e-05
1187,window,dynamite,1.07710175e-05
1188,window,leggings,1.0740184e-05
1189,window,diskette,1.0719779e-05
1190,window,keg,1.0690459e-05
1191,window,stiletto,1.0672816e-05
1192,window,spoon,1.0668929e-05
1193,window,honey,1.0601097e-05
1194,window,spear,1.0580593e-05
1195,window,suit,1.0568915e-05
1196,window,sunroof,1.0561519e-05
1197,window,pillbox,1.0560774e-05
1198,window,perfume,1.0543525e-05
1199,window,vest,1.0497512e-05
1200,window,sea urchin,1.0479429e-05
1201,window,coverall,1.04767505e-05
1202,window,mosquito,1.04716555e-05
1203,window,apple,1.0464269e-05
1204,window,sarcophagus,1.0463331e-05
1205,window,seesaw,1.0357833e-05
1206,window,detonator,1.03324e-05
1207,window,tomato sauce,1.0323377e-05
1208,window,cactus,1.03174325e-05
1209,window,snowsuit,1.0304079e-05
1210,window,thermos,1.0297792e-05
1211,window,wolf,1.0288957e-05
1212,window,knee,1.0256412e-05
1213,window,peanut,1.0255806e-05
1214,window,pocketknife,1.0212101e-05
1215,window,squirt gun,1.02093745e-05
1216,window,visor,1.0195849e-05
1217,window,sweater,1.0108173e-05
1218,window,coconut,1.0097498e-05
1219,window,calculator,1.0064656e-05
1220,window,gopher,1.0058764e-05
1221,window,kazoo,1.0009235e-05
1222,window,seaweed,9.994984e-06
1223,window,speedometer,9.987056e-06
1224,window,flashlight,9.98041e-06
1225,window,raincoat,9.903857e-06
1226,window,bulldozer,9.874262e-06
1227,window,iguana,9.835278e-06
1228,window,station wagon,9.83284e-06
1229,window,dress,9.8209375e-06
1230,window,buoy,9.814178e-06
1231,window,cufflink,9.804823e-06
1232,window,pacifier,9.772561e-06
1233,window,fish,9.766504e-06
1234,window,towel,9.678734e-06
1235,window,ketchup,9.631902e-06
1236,window,champagne,9.609754e-06
1237,window,salad,9.598323e-06
1238,window,sonogram,9.598049e-06
1239,window,outfit,9.594497e-06
1240,window,brownie,9.589577e-06
1241,window,playing card,9.58133e-06
1242,window,train car,9.537553e-06
1243,window,biscuit,9.52857e-06
1244,window,sleeping bag,9.525118e-06
1245,window,fire,9.4937395e-06
1246,window,tweezers,9.483876e-06
1247,window,confetti,9.481289e-06
1248,window,brass knuckles,9.412477e-06
1249,window,cage,9.392803e-06
1250,window,chandelier,9.3899735e-06
1251,window,aardvark,9.363807e-06
1252,window,antelope,9.3475155e-06
1253,window,tractor,9.299926e-06
1254,window,candy cane,9.285216e-06
1255,window,panda,9.259377e-06
1256,window,torpedo,9.233998e-06
1257,window,grape,9.229701e-06
1258,window,trashcan,9.179088e-06
1259,window,strawberry,9.130423e-06
1260,window,teepee,9.079575e-06
1261,window,zucchini,9.036073e-06
1262,window,cauliflower,9.0134545e-06
1263,window,rat,8.939797e-06
1264,window,turnstile,8.871039e-06
1265,window,screw,8.86994e-06
1266,window,filter,8.84067e-06
1267,window,peach,8.839844e-06
1268,window,skirt,8.835359e-06
1269,window,pantyhose,8.772339e-06
1270,window,bassoon,8.7600165e-06
1271,window,tiger,8.747544e-06
1272,window,sword,8.741707e-06
1273,window,blazer,8.712826e-06
1274,window,cherry,8.692012e-06
1275,window,yolk,8.677699e-06
1276,window,life jacket,8.675746e-06
1277,window,badge,8.661246e-06
1278,window,pump,8.628187e-06
1279,window,ski boots,8.603946e-06
1280,window,trolley,8.6010095e-06
1281,window,cart,8.594697e-06
1282,window,lightbulb,8.568915e-06
1283,window,kitten,8.5496185e-06
1284,window,koala,8.507683e-06
1285,window,pine tree,8.463724e-06
1286,window,pasta,8.416669e-06
1287,window,hopscotch,8.399268e-06
1288,window,reindeer,8.392142e-06
1289,window,cardigan,8.383822e-06
1290,window,oar,8.383359e-06
1291,window,tackle,8.369826e-06
1292,window,bonsai,8.365772e-06
1293,window,webcam,8.346933e-06
1294,window,donkey,8.346137e-06
1295,window,checkers,8.324627e-06
1296,window,rattlesnake,8.276513e-06
1297,window,candle,8.2311735e-06
1298,window,meat,8.225131e-06
1299,window,sandbox,8.191736e-06
1300,window,sewage,8.175207e-06
1301,window,test tube,8.158695e-06
1302,window,pulpit,8.149783e-06
1303,window,tack,8.1002845e-06
1304,window,caterpillar,8.078668e-06
1305,window,headset,8.055219e-06
1306,window,centrifuge,8.043352e-06
1307,window,ruler,8.018399e-06
1308,window,sidecar,7.952965e-06
1309,window,hanger,7.932558e-06
1310,window,coffee,7.925223e-06
1311,window,cocktail,7.897956e-06
1312,window,beaver,7.890217e-06
1313,window,screwdriver,7.888651e-06
1314,window,turtle,7.822292e-06
1315,window,skull,7.806611e-06
1316,window,tadpole,7.795646e-06
1317,window,minivan,7.752245e-06
1318,window,spur,7.747338e-06
1319,window,bazooka,7.745225e-06
1320,window,panties,7.7388895e-06
1321,window,curry,7.732929e-06
1322,window,pudding,7.726604e-06
1323,window,undershirt,7.6988445e-06
1324,window,microphone,7.6876195e-06
1325,window,paddle,7.669971e-06
1326,window,egg roll,7.6646475e-06
1327,window,espresso,7.659898e-06
1328,window,cornbread,7.607467e-06
1329,window,cougar,7.5869193e-06
1330,window,bucket,7.585357e-06
1331,window,tarantula,7.545703e-06
1332,window,wallet,7.4859686e-06
1333,window,pumpkin,7.482086e-06
1334,window,paper bag,7.4600835e-06
1335,window,stopwatch,7.457551e-06
1336,window,hairspray,7.4198533e-06
1337,window,grapefruit,7.4193154e-06
1338,window,sailboat,7.3732413e-06
1339,window,ice pack,7.361129e-06
1340,window,potato,7.35522e-06
1341,window,swizzle stick,7.336669e-06
1342,window,aquarium,7.3274673e-06
1343,window,coyote,7.317593e-06
1344,window,goldfish,7.3144533e-06
1345,window,pencil,7.310771e-06
1346,window,toilet paper,7.2852695e-06
1347,window,lighter,7.242348e-06
1348,window,gas mask,7.2043085e-06
1349,window,polar bear,7.190224e-06
1350,window,streetlight,7.166811e-06
1351,window,corkboard,7.1616864e-06
1352,window,tank,7.1374816e-06
1353,window,tank,7.1374816e-06
1354,window,earring,7.1243976e-06
1355,window,grinder,7.086518e-06
1356,window,boat,7.0773594e-06
1357,window,barbed wire,7.065814e-06
1358,window,lab coat,7.0311553e-06
1359,window,football helmet,7.0092897e-06
1360,window,marshmallow,6.987385e-06
1361,window,scanner,6.9802054e-06
1362,window,spacesuit,6.9765315e-06
1363,window,kayak,6.949174e-06
1364,window,boa,6.942258e-06
1365,window,starfish,6.9182015e-06
1366,window,maple syrup,6.8996205e-06
1367,window,sombrero,6.8879576e-06
1368,window,crutch,6.881825e-06
1369,window,lobster,6.858827e-06
1370,window,sunflower,6.8579507e-06
1371,window,hearing aid,6.8416193e-06
1372,window,kale,6.8353197e-06
1373,window,soccer ball,6.829455e-06
1374,window,polygraph,6.8070613e-06
1375,window,traffic light,6.790074e-06
1376,window,weather vane,6.786397e-06
1377,window,mustard,6.7653696e-06
1378,window,nail polish,6.760197e-06
1379,window,weasel,6.741938e-06
1380,window,beetle,6.7143087e-06
1381,window,wrapping paper,6.7131177e-06
1382,window,jeans,6.686015e-06
1383,window,hydrant,6.6787757e-06
1384,window,steak,6.6783045e-06
1385,window,snake,6.677591e-06
1386,window,batter,6.6744715e-06
1387,window,snorkel,6.666252e-06
1388,window,crane,6.6521793e-06
1389,window,spark plug,6.639643e-06
1390,window,celery,6.62579e-06
1391,window,toaster,6.623566e-06
1392,window,whale,6.6086245e-06
1393,window,chain,6.5985487e-06
1394,window,electric chair,6.5952895e-06
1395,window,chinchilla,6.564116e-06
1396,window,octopus,6.5489844e-06
1397,window,guacamole,6.5180916e-06
1398,window,elephant,6.4932e-06
1399,window,bouquet,6.480036e-06
1400,window,cookie,6.476045e-06
1401,window,deodorant,6.462139e-06
1402,window,shower,6.42419e-06
1403,window,paperclip,6.382639e-06
1404,window,cutting board,6.3045386e-06
1405,window,shorts,6.2955746e-06
1406,window,ballot box,6.2937734e-06
1407,window,oil,6.273973e-06
1408,window,locket,6.2665104e-06
1409,window,bell pepper,6.210384e-06
1410,window,ferret,6.1947912e-06
1411,window,dumbbell,6.134531e-06
1412,window,candy bar,6.1308933e-06
1413,window,hairbrush,6.0968196e-06
1414,window,toothpick,6.066567e-06
1415,window,asparagus,6.0409675e-06
1416,window,power line,6.0380653e-06
1417,window,sequin,6.0346338e-06
1418,window,laundry basket,6.0178068e-06
1419,window,chili,6.010947e-06
1420,window,toucan,5.9779154e-06
1421,window,broccoli,5.973459e-06
1422,window,buggy,5.9420277e-06
1423,window,shower curtain,5.9345975e-06
1424,window,taco,5.9113368e-06
1425,window,clarinet,5.9025824e-06
1426,window,sausage,5.8838564e-06
1427,window,harness,5.8730698e-06
1428,window,tree trunk,5.847886e-06
1429,window,jewelry,5.809154e-06
1430,window,puppy,5.8049563e-06
1431,window,mulch,5.731027e-06
1432,window,map,5.7108073e-06
1433,window,popcorn,5.6858744e-06
1434,window,headdress,5.6708095e-06
1435,window,film,5.6596364e-06
1436,window,ice cream,5.6452222e-06
1437,window,lettuce,5.611513e-06
1438,window,shoelace,5.6021986e-06
1439,window,carrot,5.5937207e-06
1440,window,baby,5.5665273e-06
1441,window,bottle opener,5.555846e-06
1442,window,enchilada,5.536688e-06
1443,window,fishbowl,5.533352e-06
1444,window,cigarette,5.533035e-06
1445,window,hat,5.519396e-06
1446,window,swordfish,5.506452e-06
1447,window,napkin ring,5.4775096e-06
1448,window,gumball,5.467979e-06
1449,window,treadmill,5.4273723e-06
1450,window,aloe,5.400813e-06
1451,window,slot machine,5.394214e-06
1452,window,pill,5.3894423e-06
1453,window,wok,5.355953e-06
1454,window,headscarf,5.309247e-06
1455,window,crepe,5.305765e-06
1456,window,dolphin,5.3041763e-06
1457,window,shirt,5.288387e-06
1458,window,parking meter,5.256067e-06
1459,window,hamburger,5.200097e-06
1460,window,car seat,5.1897423e-06
1461,window,seahorse,5.1740667e-06
1462,window,meat grinder,5.1665324e-06
1463,window,kebab,5.1033317e-06
1464,window,porcupine,5.089053e-06
1465,window,flan,5.0427893e-06
1466,window,moccasin,5.038165e-06
1467,window,paper plate,5.0082817e-06
1468,window,toothpaste,4.9972605e-06
1469,window,mango,4.9971177e-06
1470,window,tape measure,4.991583e-06
1471,window,credit card,4.9764394e-06
1472,window,platypus,4.9714017e-06
1473,window,cashew,4.9680275e-06
1474,window,ink,4.934022e-06
1475,window,tricycle,4.928482e-06
1476,window,submarine,4.9279183e-06
1477,window,whipped cream,4.926537e-06
1478,window,water fountain,4.914824e-06
1479,window,hotplate,4.9021473e-06
1480,window,bacon,4.8910147e-06
1481,window,cake mix,4.8861007e-06
1482,window,zebra,4.8727734e-06
1483,window,pineapple,4.869754e-06
1484,window,purse,4.8663924e-06
1485,window,tuxedo,4.8580555e-06
1486,window,water cooler,4.812129e-06
1487,window,granola,4.8092757e-06
1488,window,train,4.8079182e-06
1489,window,spareribs,4.794127e-06
1490,window,alligator,4.683965e-06
1491,window,snowmobile,4.679063e-06
1492,window,applesauce,4.664298e-06
1493,window,highlighter,4.6293862e-06
1494,window,drink,4.5984707e-06
1495,window,cable,4.5742045e-06
1496,window,mushroom,4.551455e-06
1497,window,wheat,4.5456422e-06
1498,window,guinea pig,4.5339784e-06
1499,window,telephone pole,4.5281968e-06
1500,window,slingshot,4.5009865e-06
1501,window,eggplant,4.4969706e-06
1502,window,fur coat,4.478379e-06
1503,window,pocket watch,4.4452236e-06
1504,window,inhaler,4.4413423e-06
1505,window,crayfish,4.4396315e-06
1506,window,llama,4.4161275e-06
1507,window,orchid,4.371468e-06
1508,window,duckling,4.3533623e-06
1509,window,missile,4.3302825e-06
1510,window,buffet,4.321058e-06
1511,window,noodle,4.1866037e-06
1512,window,palm tree,4.178172e-06
1513,window,camel,4.177925e-06
1514,window,ear,4.1736e-06
1515,window,guitar,4.168858e-06
1516,window,steamroller,4.162494e-06
1517,window,stroller,4.1556796e-06
1518,window,whoopee cushion,4.143175e-06
1519,window,eraser,4.0937966e-06
1520,window,cotton candy,4.0935233e-06
1521,window,waffle,4.0727373e-06
1522,window,baseball bat,4.061497e-06
1523,window,belt buckle,4.0599243e-06
1524,window,beer,4.05477e-06
1525,window,meerkat,4.0170667e-06
1526,window,snack,4.0150135e-06
1527,window,lightning bug,4.0003597e-06
1528,window,macaroni,3.9862844e-06
1529,window,monkey,3.958742e-06
1530,window,squid,3.957021e-06
1531,window,piglet,3.934383e-06
1532,window,salami,3.928707e-06
1533,window,road sign,3.927111e-06
1534,window,meatloaf,3.9249994e-06
1535,window,toga,3.9207716e-06
1536,window,tuba,3.9176844e-06
1537,window,ice cube,3.8833655e-06
1538,window,pedometer,3.883358e-06
1539,window,gazelle,3.8815365e-06
1540,window,moose,3.866632e-06
1541,window,pizza,3.864605e-06
1542,window,makeup,3.842056e-06
1543,window,laser pointer,3.841778e-06
1544,window,raisin,3.833521e-06
1545,window,sim card,3.830539e-06
1546,window,cigarette holder,3.8079056e-06
1547,window,cement mixer,3.7998886e-06
1548,window,breakfast,3.79505e-06
1549,window,eclair,3.7652294e-06
1550,window,mandolin,3.7596533e-06
1551,window,corn,3.7257523e-06
1552,window,net,3.7076045e-06
1553,window,gorilla,3.6782465e-06
1554,window,plug,3.6684028e-06
1555,window,copier,3.6499705e-06
1556,window,spaghetti,3.6146512e-06
1557,window,nail file,3.595419e-06
1558,window,skewer,3.5407509e-06
1559,window,tortellini,3.53546e-06
1560,window,cereal,3.5040082e-06
1561,window,shrimp,3.5003275e-06
1562,window,coffee table,3.496544e-06
1563,window,yogurt,3.4781324e-06
1564,window,manhole,3.4689567e-06
1565,window,limousine,3.4646453e-06
1566,window,memory stick,3.461442e-06
1567,window,baklava,3.4115687e-06
1568,window,ankle,3.4060552e-06
1569,window,canoe,3.4057107e-06
1570,window,lip balm,3.3885856e-06
1571,window,skunk,3.3688914e-06
1572,window,christmas tree,3.3515994e-06
1573,window,french fries,3.3236274e-06
1574,window,orangutan,3.3144606e-06
1575,window,swing set,3.2991784e-06
1576,window,bike,3.2953922e-06
1577,window,sand,3.2706955e-06
1578,window,caramel,3.2683195e-06
1579,window,luggage,3.2165199e-06
1580,window,wedding cake,3.192743e-06
1581,window,drumstick,3.1824559e-06
1582,window,cheese,3.1755192e-06
1583,window,turtleneck,3.1749985e-06
1584,window,sundae,3.1694924e-06
1585,window,bowling ball,3.1399125e-06
1586,window,hammock,3.138547e-06
1587,window,bathtub,3.1179861e-06
1588,window,fire hydrant,3.0970398e-06
1589,window,fast food,3.0776894e-06
1590,window,eggnog,3.024564e-06
1591,window,banana,3.0230358e-06
1592,window,gondola,3.0219924e-06
1593,window,juice,2.9905643e-06
1594,window,mustache,2.9883693e-06
1595,window,subway,2.985418e-06
1596,window,leash,2.9495623e-06
1597,window,roof rack,2.9426674e-06
1598,window,pretzel,2.939083e-06
1599,window,burrito,2.926692e-06
1600,window,fireworks,2.9256819e-06
1601,window,lip gloss,2.9162886e-06
1602,window,sweet potato,2.9139146e-06
1603,window,plunger,2.8806476e-06
1604,window,rhinoceros,2.8682568e-06
1605,window,frisbee,2.8403454e-06
1606,window,cello,2.8302002e-06
1607,window,string cheese,2.8251843e-06
1608,window,blowfish,2.8223137e-06
1609,window,leopard,2.8074094e-06
1610,window,chickpea,2.7892622e-06
1611,window,machete,2.765551e-06
1612,window,meatball,2.7538076e-06
1613,window,flamingo,2.7151345e-06
1614,window,nacho,2.6871853e-06
1615,window,banjo,2.6649818e-06
1616,window,neck,2.6402565e-06
1617,window,rack,2.6367738e-06
1618,window,rack,2.6367738e-06
1619,window,dirt bike,2.6222092e-06
1620,window,breadstick,2.6035157e-06
1621,window,bagel,2.5883598e-06
1622,window,footbath,2.5878562e-06
1623,window,school bus,2.5818563e-06
1624,window,cigarette butt,2.5523414e-06
1625,window,papaya,2.5493198e-06
1626,window,chocolate,2.5309914e-06
1627,window,pajamas,2.5273928e-06
1628,window,train set,2.5198838e-06
1629,window,backscratcher,2.5182694e-06
1630,window,tiramisu,2.513274e-06
1631,window,alpaca,2.495895e-06
1632,window,bulletproof vest,2.4934873e-06
1633,window,pancake,2.4906876e-06
1634,window,bean,2.4855576e-06
1635,window,scrabble,2.4734034e-06
1636,window,insole,2.4635726e-06
1637,window,sandcastle,2.4496985e-06
1638,window,jacket,2.398741e-06
1639,window,pool table,2.3867156e-06
1640,window,pogo stick,2.373016e-06
1641,window,bowler hat,2.3711882e-06
1642,window,lasagna,2.3245493e-06
1643,window,eyeliner,2.3207306e-06
1644,window,lifesaver,2.303593e-06
1645,window,cake,2.2706104e-06
1646,window,stake,2.2567508e-06
1647,window,kangaroo,2.2483512e-06
1648,window,barbell,2.2478966e-06
1649,window,seafood,2.2257118e-06
1650,window,soda fountain,2.2144186e-06
1651,window,breathalyzer,2.1623628e-06
1652,window,whiteboard,2.1542076e-06
1653,window,firetruck,2.1480328e-06
1654,window,cobra,2.1472256e-06
1655,window,incense,2.1459075e-06
1656,window,calamari,2.141181e-06
1657,window,pinecone,2.1305323e-06
1658,window,balloon,2.128481e-06
